x1,x2,y
1.9370078030913285,0.47229854087559686,-0.15140767376354905
0.1295211208954259,0.18791315916882256,-0.7456358146635969
1.0056291933952446,0.5154162496691019,-0.24166406307976832
1.7030899352445483,0.0718421980320596,-0.9102217429693391
1.5964114387623998,1.8464164759820263,0.5150804499369345
0.06805983648359559,1.476580997115231,0.11169373779082106
1.7147031214238866,0.0174709741078094,0.12380818896313728
0.027895847877785318,0.3744799694265617,-1.4415735565390448
0.028650243564836586,0.7533562592479992,-0.7689247024181891
0.6231958175533083,1.5575099252157445,0.5727509403992765
1.328017666047417,0.7760884086843898,0.19482911169045863
1.9786481006559031,0.17452494541899544,-0.790836987024428
1.260189698324586,1.5664344711959983,-0.053772347080836
0.708351886295689,0.4871055984355601,-1.3475746465779384
0.32313315322544,1.0893889591271846,-0.9148389122706898
