x1,x2,y
-0.2098700895933101,-0.38333893445773093,-0.23739767384762653
2.1520225482276265,-0.15345844312205492,1.1346728381157678
-2.713572824984232,-2.701070048090755,2.7668002412407375
-1.5696712578812786,0.14860804239590686,0.38295785175524055
-2.266597619043358,0.9391401401527815,0.8579782188110594
0.2747791869836953,0.23707272227303933,0.92155013221108
-0.8380776551159239,2.8830302613628165,2.205037741733834
1.144368999956535,-1.8329818351084304,0.6648372618492442
-2.260203030641935,-1.557272651918078,1.6497565205751874
-1.8119328629593987,1.1198410114145363,1.0066769706848437
-0.2086137118562994,-2.6781099290733557,1.3307758664917633
-2.8455237511720974,-2.910614452794664,3.0406854948018975
2.8289383940205255,-1.4463045749802772,1.9311404722630388
-0.38813392895229093,-1.5329377794945944,1.1381333022965787
-1.7557253945679736,0.39917893647553604,0.4617684369920754
-2.2783507000564143,-1.0628599808144161,0.9634693436255736
-2.8149291161538326,0.9595348534779979,0.9875871148561756
-1.9410635733660015,0.8684750877204703,0.6720159131270284
-2.0435070982092816,-1.5678877949110324,1.747100828055851
-0.395878873340312,2.3048587879336817,1.6941885315710852
-0.9390918367389147,-0.7641708375230611,-1.2388240297324737
-2.6066570034931926,0.1083441695427041,0.13351553617836043
0.37078259378998113,-2.0264169205255342,0.37259854254741465
-0.3298965740327837,-0.686051718023303,0.9274209515561829
-2.5421559918403167,-0.6458310254834365,0.9445153038463635
-0.5446530394268791,-0.22738941259922885,-0.7860896299964781
-0.8993378393460547,0.5677077725710735,-0.3108303705640446
0.2655271152214329,2.0217851688199437,0.42249638571088255
2.0357838684468,-1.331485135760043,1.009548814442575
1.9945281776524122,-2.5300183130603235,2.435958590866605
1.6396244470529346,2.0699060145332373,2.0036546877965002
-0.007778042139690466,-0.13885659166704123,-0.014677136623599799
-2.1925493691542073,-2.2317598607337565,1.892276544256686
1.2593900617083476,-0.9573334650037819,0.4276652182030178
0.6338472856839179,2.6718968569677655,1.666817546890341
-0.8468379607633654,-0.236985906519406,0.031628415871693336
-1.023135064626718,-0.6425518646324726,-0.12498843370800411
0.5027345579865949,1.9741806551637089,-0.6599793092585197
-0.5482751498883325,-2.4475857262684126,1.5768657559538997
-2.497043157472631,-0.19399328735929533,0.8318048239458526
1.6216192829631528,-1.828123049799255,1.718473449423763
0.49803849597305305,0.5927257576652634,-0.8081718688911557
-2.056887346125939,-1.6592874885220414,0.5267747302081723
-0.27065816160049794,-1.1036540609713266,-0.3532377374708534
-0.16132905041446755,-1.762710361620057,1.114197584993946
-2.316001681464439,-0.6862417874512403,0.506036275164659
1.5784980081815185,-2.3930909471298754,1.7786109418945382
-0.8288441642270608,-1.0931588189176873,0.18330370267571536
-2.2601739413654123,1.835542591852354,1.3379093275330685
-1.804408315096711,-2.153041593020677,2.176933784492997
0.5844173934622201,-0.1714081852606817,0.7296409783101907
-2.8976912913463164,-2.122784969016341,2.764131974229916
-2.6451193840037486,-2.5696666630838005,2.0806309598645543
-2.5677501041548614,2.913537338206129,2.7463368021557506
1.8268477905405809,2.0995866535007526,1.7080328030302048
2.1214271023474764,-0.8479717872996826,0.6427090068816173
-0.703509222479336,-2.752217373253762,2.1128833462954617
-1.2662197874389791,-1.7016634730394682,1.2072256272959045
-1.9050657775082043,-0.15668684000893984,0.38868250597324383
-1.9830035305424758,2.420677736945465,1.1652280050524615
2.5610942407063697,-1.117492103449562,1.2346870629993199
-2.178197435654909,2.2953019909761303,1.4348398531234685
-0.4854833733571533,-1.3305821999460172,0.31270355593245647
1.1716234264669598,1.2976684404464311,0.10027130710322074
-0.27048994602311316,-2.6431604548494976,1.9094364043060603
2.579104428477911,-2.6085367090330056,2.791728387236399
-0.888196591971466,2.328101600983201,1.4266240430672226
1.8055381345081436,-0.2793455406000769,0.6043608731802679
2.5975040803243266,0.1660104693516986,0.940255265292375
-2.0332010315461964,0.31865123216636815,-0.2717598191757707
-1.372407195237679,2.0743364526063006,1.0253242614564906
0.9346107849342973,-0.01483859618565786,0.6762018476966984
1.9149694542598896,2.4729610059312748,2.2591899103564512
1.6366026565226541,0.06912244943182122,-0.31527511738573544
-0.9362348106884506,-2.441293537368029,0.8306111980715191
1.6691709526728518,-0.2975622998460232,1.1753565714184473
0.16018883924376448,-1.1588368425513647,-0.23989408602695944
-1.5399901482469869,1.7022060027057875,1.0780224086009083
-0.37934030157125176,0.899824099127916,0.661623181087474
0.576820766107079,2.6456828961100474,1.7035814618565164
-1.2069988394862659,1.7040800467229749,-0.362219593925883
0.5762549174996343,-0.19399923908266814,-0.6923858564927072
1.8289934465554654,0.6519668902518516,0.2953153712538837
1.3496871790967315,-2.0718184623231433,1.325258792895949
-1.4620655579763664,-1.6943901772724146,0.6490249502598231
-1.2007471410787682,-1.9638692622680705,1.8400326425399398
2.8532774625746775,-0.9871610567262934,1.8333027604205934
1.1816345098500993,1.5662993887713956,0.38884956490803335
-1.0120398997734763,2.565826485101067,2.6993032835125397
-0.07583333560354588,-2.2410075993481593,1.2452060565909373
-2.0573331904041443,-2.890762369119354,2.728549847898745
-2.1057097748432994,-0.6713428493829625,0.7619529793089843
1.6585270576919249,0.37510229129360817,0.03589421432832696
-1.5091837160785577,-0.5379334658787116,0.27266459678106125
0.4826055977001109,1.918374288416455,-0.04037632974476202
2.854947573267504,-2.4780436717136896,2.0948507521708777
-2.521071355198388,-1.463933459794924,1.392459564903355
2.9603234076622114,-0.17649921129839719,1.475552840587182
-1.7928423751468432,-0.14806454448050932,0.30374548906067056
-1.1670982111853623,-1.913277139699202,0.8255806573020327
